SaleID,ProductID,ProductName,Category,QuantitySold,UnitPriceAtSale,Revenue,SaleDate
876,10,Carrot 500g,Vegetables,4,22.0,88.0,2026-06-05
877,10,Carrot 500g,Vegetables,4,22.0,88.0,2026-06-06
878,10,Carrot 500g,Vegetables,6,22.0,132.0,2026-06-07
879,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-08
880,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-09
881,10,Carrot 500g,Vegetables,4,22.0,88.0,2026-06-10
882,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-11
883,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-12
884,10,Carrot 500g,Vegetables,2,22.0,44.0,2026-06-13
885,10,Carrot 500g,Vegetables,5,22.0,110.0,2026-06-14
886,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-15
887,10,Carrot 500g,Vegetables,3,22.0,66.0,2026-06-16
888,10,Carrot 500g,Vegetables,4,22.0,88.0,2026-06-17
889,10,Carrot 500g,Vegetables,2,22.0,44.0,2026-06-18
890,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-03-21
891,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-03-22
892,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-03-23
893,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-03-24
894,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-03-25
895,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-03-26
896,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-03-27
897,11,Capsicum 500g,Vegetables,5,28.0,140.0,2026-03-28
898,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-03-29
899,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-03-30
900,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-03-31
901,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-01
902,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-02
903,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-03
904,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-04
905,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-05
906,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-06
907,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-07
908,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-04-08
909,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-09
910,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-10
911,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-11
912,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-12
913,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-13
914,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-14
915,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-15
916,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-04-16
917,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-17
918,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-18
919,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-19
920,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-20
921,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-21
922,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-22
923,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-04-23
924,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-24
925,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-04-25
926,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-26
927,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-04-27
928,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-04-28
929,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-29
930,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-04-30
931,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-05-01
932,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-02
933,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-03
934,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-04
935,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-05
936,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-06
937,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-05-07
938,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-08
939,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-05-09
940,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-10
941,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-11
942,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-12
943,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-13
944,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-05-14
945,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-15
946,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-16
947,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-17
948,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-18
949,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-19
950,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-20
951,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-05-21
952,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-05-22
953,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-23
954,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-24
955,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-05-25
956,11,Capsicum 500g,Vegetables,6,28.0,168.0,2026-05-26
957,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-27
958,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-05-28
959,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-05-29
960,11,Capsicum 500g,Vegetables,6,28.0,168.0,2026-05-30
961,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-05-31
962,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-06-01
963,11,Capsicum 500g,Vegetables,1,28.0,28.0,2026-06-02
964,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-03
965,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-04
966,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-06-05
967,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-06
968,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-07
969,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-08
970,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-06-09
971,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-10
972,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-06-11
973,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-12
974,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-06-13
975,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-06-14
976,11,Capsicum 500g,Vegetables,3,28.0,84.0,2026-06-15
977,11,Capsicum 500g,Vegetables,4,28.0,112.0,2026-06-16
978,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-17
979,11,Capsicum 500g,Vegetables,2,28.0,56.0,2026-06-18
980,12,Banana Dozen,Fruits,9,50.0,450.0,2026-03-21
981,12,Banana Dozen,Fruits,11,50.0,550.0,2026-03-22
982,12,Banana Dozen,Fruits,3,50.0,150.0,2026-03-23
983,12,Banana Dozen,Fruits,10,50.0,500.0,2026-03-24
984,12,Banana Dozen,Fruits,3,50.0,150.0,2026-03-25
985,12,Banana Dozen,Fruits,6,50.0,300.0,2026-03-26
986,12,Banana Dozen,Fruits,5,50.0,250.0,2026-03-27
987,12,Banana Dozen,Fruits,11,50.0,550.0,2026-03-28
988,12,Banana Dozen,Fruits,7,50.0,350.0,2026-03-29
989,12,Banana Dozen,Fruits,9,50.0,450.0,2026-03-30
990,12,Banana Dozen,Fruits,7,50.0,350.0,2026-03-31
991,12,Banana Dozen,Fruits,4,50.0,200.0,2026-04-01
992,12,Banana Dozen,Fruits,7,50.0,350.0,2026-04-02
993,12,Banana Dozen,Fruits,4,50.0,200.0,2026-04-03
994,12,Banana Dozen,Fruits,8,50.0,400.0,2026-04-04
995,12,Banana Dozen,Fruits,11,50.0,550.0,2026-04-05
996,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-06
997,12,Banana Dozen,Fruits,8,50.0,400.0,2026-04-07
998,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-08
999,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-09
1000,12,Banana Dozen,Fruits,6,50.0,300.0,2026-04-10
1001,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-11
1002,12,Banana Dozen,Fruits,10,50.0,500.0,2026-04-12
1003,12,Banana Dozen,Fruits,7,50.0,350.0,2026-04-13
1004,12,Banana Dozen,Fruits,6,50.0,300.0,2026-04-14
1005,12,Banana Dozen,Fruits,5,50.0,250.0,2026-04-15
1006,12,Banana Dozen,Fruits,10,50.0,500.0,2026-04-16
1007,12,Banana Dozen,Fruits,4,50.0,200.0,2026-04-17
1008,12,Banana Dozen,Fruits,10,50.0,500.0,2026-04-18
1009,12,Banana Dozen,Fruits,10,50.0,500.0,2026-04-19
1010,12,Banana Dozen,Fruits,7,50.0,350.0,2026-04-20
1011,12,Banana Dozen,Fruits,5,50.0,250.0,2026-04-21
1012,12,Banana Dozen,Fruits,6,50.0,300.0,2026-04-22
1013,12,Banana Dozen,Fruits,8,50.0,400.0,2026-04-23
1014,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-24
1015,12,Banana Dozen,Fruits,4,50.0,200.0,2026-04-25
1016,12,Banana Dozen,Fruits,9,50.0,450.0,2026-04-26
1017,12,Banana Dozen,Fruits,5,50.0,250.0,2026-04-27
1018,12,Banana Dozen,Fruits,7,50.0,350.0,2026-04-28
1019,12,Banana Dozen,Fruits,6,50.0,300.0,2026-04-29
1020,12,Banana Dozen,Fruits,6,50.0,300.0,2026-04-30
1021,12,Banana Dozen,Fruits,2,50.0,100.0,2026-05-01
1022,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-02
1023,12,Banana Dozen,Fruits,8,50.0,400.0,2026-05-03
1024,12,Banana Dozen,Fruits,5,50.0,250.0,2026-05-04
1025,12,Banana Dozen,Fruits,8,50.0,400.0,2026-05-05
1026,12,Banana Dozen,Fruits,5,50.0,250.0,2026-05-06
1027,12,Banana Dozen,Fruits,9,50.0,450.0,2026-05-07
1028,12,Banana Dozen,Fruits,4,50.0,200.0,2026-05-08
1029,12,Banana Dozen,Fruits,9,50.0,450.0,2026-05-09
1030,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-10
1031,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-11
1032,12,Banana Dozen,Fruits,9,50.0,450.0,2026-05-12
1033,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-13
1034,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-14
1035,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-15
1036,12,Banana Dozen,Fruits,12,50.0,600.0,2026-05-16
1037,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-17
1038,12,Banana Dozen,Fruits,7,50.0,350.0,2026-05-18
1039,12,Banana Dozen,Fruits,8,50.0,400.0,2026-05-19
1040,12,Banana Dozen,Fruits,3,50.0,150.0,2026-05-20
1041,12,Banana Dozen,Fruits,3,50.0,150.0,2026-05-21
1042,12,Banana Dozen,Fruits,5,50.0,250.0,2026-05-22
1043,12,Banana Dozen,Fruits,10,50.0,500.0,2026-05-23
1044,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-24
1045,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-25
1046,12,Banana Dozen,Fruits,9,50.0,450.0,2026-05-26
1047,12,Banana Dozen,Fruits,3,50.0,150.0,2026-05-27
1048,12,Banana Dozen,Fruits,9,50.0,450.0,2026-05-28
1049,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-29
1050,12,Banana Dozen,Fruits,4,50.0,200.0,2026-05-30
1051,12,Banana Dozen,Fruits,6,50.0,300.0,2026-05-31
1052,12,Banana Dozen,Fruits,4,50.0,200.0,2026-06-01
1053,12,Banana Dozen,Fruits,2,50.0,100.0,2026-06-02
1054,12,Banana Dozen,Fruits,4,50.0,200.0,2026-06-03
1055,12,Banana Dozen,Fruits,3,50.0,150.0,2026-06-04
1056,12,Banana Dozen,Fruits,6,50.0,300.0,2026-06-05
1057,12,Banana Dozen,Fruits,12,50.0,600.0,2026-06-06
1058,12,Banana Dozen,Fruits,8,50.0,400.0,2026-06-07
1059,12,Banana Dozen,Fruits,11,50.0,550.0,2026-06-08
1060,12,Banana Dozen,Fruits,2,50.0,100.0,2026-06-09
1061,12,Banana Dozen,Fruits,5,50.0,250.0,2026-06-10
1062,12,Banana Dozen,Fruits,8,50.0,400.0,2026-06-11
1063,12,Banana Dozen,Fruits,4,50.0,200.0,2026-06-12
1064,12,Banana Dozen,Fruits,9,50.0,450.0,2026-06-13
1065,12,Banana Dozen,Fruits,11,50.0,550.0,2026-06-14
1066,12,Banana Dozen,Fruits,5,50.0,250.0,2026-06-15
1067,12,Banana Dozen,Fruits,4,50.0,200.0,2026-06-16
1068,12,Banana Dozen,Fruits,5,50.0,250.0,2026-06-17
1069,12,Banana Dozen,Fruits,7,50.0,350.0,2026-06-18
1070,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-03-21
1071,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-03-22
1072,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-03-23
1073,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-03-24
1074,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-03-25
1075,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-03-26
1076,13,Apple 1kg (Shimla),Fruits,1,140.0,140.0,2026-03-27
1077,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-03-28
1078,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-03-29
1079,13,Apple 1kg (Shimla),Fruits,8,140.0,1120.0,2026-03-30
1080,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-03-31
1081,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-04-01
1082,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-02
1083,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-04-03
1084,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-04
1085,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-05
1086,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-04-06
1087,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-07
1088,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-08
1089,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-04-09
1090,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-10
1091,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-11
1092,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-04-12
1093,13,Apple 1kg (Shimla),Fruits,1,140.0,140.0,2026-04-13
1094,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-04-14
1095,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-15
1096,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-16
1097,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-04-17
1098,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-04-18
1099,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-19
1100,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-04-20
1101,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-04-21
1102,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-22
1103,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-04-23
1104,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-24
1105,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-04-25
1106,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-26
1107,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-27
1108,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-04-28
1109,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-04-29
1110,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-04-30
1111,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-01
1112,13,Apple 1kg (Shimla),Fruits,8,140.0,1120.0,2026-05-02
1113,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-03
1114,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-05-04
1115,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-05
1116,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-06
1117,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-07
1118,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-08
1119,13,Apple 1kg (Shimla),Fruits,8,140.0,1120.0,2026-05-09
1120,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-10
1121,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-11
1122,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-05-12
1123,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-05-13
1124,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-14
1125,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-15
1126,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-16
1127,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-05-17
1128,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-05-18
1129,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-05-19
1130,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-20
1131,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-21
1132,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-22
1133,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-05-23
1134,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-24
1135,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-05-25
1136,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-26
1137,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-27
1138,13,Apple 1kg (Shimla),Fruits,2,140.0,280.0,2026-05-28
1139,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-29
1140,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-05-30
1141,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-05-31
1142,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-06-01
1143,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-02
1144,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-03
1145,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-04
1146,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-05
1147,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-06-06
1148,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-06-07
1149,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-06-08
1150,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-06-09
1151,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-11
1152,13,Apple 1kg (Shimla),Fruits,3,140.0,420.0,2026-06-12
1153,13,Apple 1kg (Shimla),Fruits,5,140.0,700.0,2026-06-13
1154,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-06-14
1155,13,Apple 1kg (Shimla),Fruits,1,140.0,140.0,2026-06-15
1156,13,Apple 1kg (Shimla),Fruits,7,140.0,980.0,2026-06-16
1157,13,Apple 1kg (Shimla),Fruits,4,140.0,560.0,2026-06-17
1158,13,Apple 1kg (Shimla),Fruits,6,140.0,840.0,2026-06-18
1159,14,Mango 1kg (Alphonso),Fruits,4,220.0,880.0,2026-03-21
1160,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-03-22
1161,14,Mango 1kg (Alphonso),Fruits,4,220.0,880.0,2026-03-23
1162,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-03-24
1163,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-03-25
1164,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-03-26
1165,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-03-27
1166,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-03-28
1167,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-03-29
1168,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-03-30
1169,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-03-31
1170,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-02
1171,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-03
1172,14,Mango 1kg (Alphonso),Fruits,4,220.0,880.0,2026-04-04
1173,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-05
1174,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-06
1175,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-07
1176,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-08
1177,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-09
1178,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-10
1179,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-11
1180,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-12
1181,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-13
1182,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-14
1183,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-15
1184,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-16
1185,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-17
1186,14,Mango 1kg (Alphonso),Fruits,4,220.0,880.0,2026-04-18
1187,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-19
1188,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-20
1189,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-21
1190,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-22
1191,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-23
1192,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-24
1193,14,Mango 1kg (Alphonso),Fruits,2,220.0,440.0,2026-04-25
1194,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-26
1195,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-27
1196,14,Mango 1kg (Alphonso),Fruits,4,220.0,880.0,2026-04-28
1197,14,Mango 1kg (Alphonso),Fruits,3,220.0,660.0,2026-04-29
1198,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-04-30
1199,14,Mango 1kg (Alphonso),Fruits,1,220.0,220.0,2026-05-01
1200,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-21
1201,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-22
1202,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-23
1203,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-24
1204,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-03-25
1205,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-03-26
1206,15,Papaya 1pc,Fruits,4,35.0,140.0,2026-03-28
1207,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-29
1208,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-03-30
1209,15,Papaya 1pc,Fruits,1,35.0,35.0,2026-03-31
1210,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-01
1211,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-02
1212,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-03
1213,15,Papaya 1pc,Fruits,4,35.0,140.0,2026-04-04
1214,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-05
1215,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-06
1216,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-07
1217,15,Papaya 1pc,Fruits,1,35.0,35.0,2026-04-08
1218,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-09
1219,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-10
1220,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-11
1221,15,Papaya 1pc,Fruits,4,35.0,140.0,2026-04-12
1222,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-13
1223,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-14
1224,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-15
1225,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-16
1226,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-17
1227,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-18
1228,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-19
1229,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-20
1230,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-21
1231,15,Papaya 1pc,Fruits,4,35.0,140.0,2026-04-22
1232,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-23
1233,15,Papaya 1pc,Fruits,1,35.0,35.0,2026-04-24
1234,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-25
1235,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-26
1236,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-27
1237,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-28
1238,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-04-29
1239,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-04-30
1240,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-01
1241,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-02
1242,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-05-03
1243,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-04
1244,15,Papaya 1pc,Fruits,1,35.0,35.0,2026-05-05
1245,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-06
1246,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-05-07
1247,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-08
1248,15,Papaya 1pc,Fruits,3,35.0,105.0,2026-05-09
1249,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-10
1250,15,Papaya 1pc,Fruits,2,35.0,70.0,2026-05-11
